tier,county_name,county_fips,swing_score,margin_change_abs,closeness_latest,turnout_latest
D,CHATTOOGA,13055,0.1137444380295188,0.0458035029390347,0.4373467059281678,292738.0
D,HABERSHAM,13137,0.1135021653433567,0.0329724688498789,0.4366891835296784,811836.0
D,COLQUITT,13071,0.1105060899010496,0.0219246856717728,0.4944188570429135,445966.0
D,BLECKLEY,13023,0.1100271491250692,0.0208140368395589,0.5194752193587882,166622.0
D,JEFF DAVIS,13161,0.104829592172513,0.0568209363514926,0.3852730941550668,175434.0
D,BERRIEN,13019,0.1043425393478807,0.0576839722263478,0.3751696503586893,247568.0
D,TATTNALL,13267,0.0994087362666496,0.0100155107106613,0.5181862599822182,249694.0
D,WAYNE,13305,0.0966807679780848,0.0148730123120818,0.486224393696383,350402.0
D,WALKER,13295,0.0887310084133017,0.0037677577405594,0.4588462326343625,859168.0
D,ECHOLS,13101,0.0869587162702258,0.048764019525158,0.3722533834199557,38866.0
D,PIERCE,13229,0.0848479332051449,0.0610362223129061,0.3057558249734989,284894.0
D,DADE,13083,0.0840827822105383,0.0326867859593663,0.400572175092193,241884.0
D,BACON,13005,0.0798254890268651,0.0468677484353649,0.3489025278269011,153808.0
D,BANKS,13011,0.0707659661343802,0.0391451510642134,0.3357402570799406,312432.0
D,MURRAY,13213,0.0695449605369373,0.0071924196724428,0.4219608992537904,504952.0
D,BRANTLEY,13025,0.0690576058595928,0.054672286932663,0.2867000035339435,226376.0
D,PIKE,13231,0.0637831024817347,0.0027828682304763,0.4333207096454685,343270.0
D,HEARD,13149,0.0555267312831547,0.000940240510075,0.4309161930039813,159748.0
